frequency_Hz,S11_dB,S21_dB,S11_mag,S21_mag,power_sum,Zin_real_ohm,Zin_imag_ohm,Zin_mag_ohm
12860000000.0,-0.3103786928920283,-8.085185721969776,0.9648972426902525,0.39422187018748994,1.086437571885374,1.5056775983441684,-41.39005690955073,41.41743444500158
12880000000.0,1.8632878317490509,-5.7673631030406955,1.2392655915343112,0.5147920659186994,1.8007900774937287,-9.708940087470351,-44.73099880214547,45.77254386048069
12900000000.0,-0.37840868667085,-9.040012204977948,0.9573694517436037,0.3531826735169696,1.0412942680044426,2.534517341834713,-57.57532679187459,57.63108565129772
12920000000.0,1.6644189516258865,-6.55320713813078,1.2112141827802074,0.4702617363745692,1.6881858972659507,-11.93934407503256,-60.532307297749256,61.69852643079219
12940000000.0,-0.27955695885363313,-8.232205678330063,0.9683272464665326,0.3876053082556894,1.0878955312374448,2.5986802916274176,-74.63367443172221,74.67890263279449
12960000000.0,1.5914033396083895,-5.956453298356753,1.2010751095717638,0.5037062447274384,1.6963013998102423,-17.127252515259134,-81.60324422151032,83.38124636989367
12980000000.0,-0.11830456702271325,-6.241887894718071,0.9864720201951827,0.4874225363690709,1.2107077755884232,1.8339577741617088,-104.70118482409953,104.71724549799646
13000000000.0,1.77554938350759,-3.619825618497656,1.2268104571147982,0.6591871292241237,1.9395915690209615,-41.18303012810365,-127.39822811045521,133.889321815505
13020000000.0,0.47191181886878164,-2.3540444262560145,1.0558338733095505,0.7626017168826115,1.6963465466201546,-34.2120883586207,-243.64191928907104,246.0322170463053
13040000000.0,2.797132491009033,1.8595866157692145,1.3799286278002785,1.2387376303601334,3.438673934692998,-214.29437811966315,142.85297718089313,257.54427499584983
13060000000.0,4.967262673874592,5.94010720234298,1.771589647199457,1.9815514822119358,7.065076154720616,-37.65939844144306,58.049108625095016,69.19486471653401
13080000000.0,1.2258000958660125,1.950577756745404,1.1515691048643535,1.251782534710215,2.8930709174836187,-3.5227550771810288,-0.5717066578277921,3.568844608050249
13100000000.0,2.8038223985144306,-0.4392549390217302,1.3809918638403047,0.9506863384311409,2.8109430420727284,-9.4851210131303,-21.207601066635117,23.232086941023375
13120000000.0,0.10710657902182646,-6.104629611125151,1.0124074421008167,0.49518618439519174,1.2701781860369874,-0.48923017857366025,-38.306802979277286,38.30992692058801
