frequency_hz,s11_db,s21_db
1.675762000000000000e+09,-1.671765142585858044e+01,-9.347262028114664001e-02
1.682761000000000000e+09,-1.670527220568802917e+01,-9.374233708236202889e-02
1.689760000000000000e+09,-1.669317054364222486e+01,-9.400676693240606063e-02
1.696759000000000000e+09,-1.668134571648321085e+01,-9.426587608542986996e-02
1.703758000000000000e+09,-1.666979702247038375e+01,-9.451963139665697788e-02
1.710757000000000000e+09,-1.665852378117961408e+01,-9.476800032643845073e-02
1.717756000000000000e+09,-1.664752533332806195e+01,-9.501095094425966725e-02
1.724755000000000000e+09,-1.663680104060545872e+01,-9.524845193268403898e-02
1.731754000000000000e+09,-1.662635028551120797e+01,-9.548047259124171904e-02
1.738753000000000000e+09,-1.661617247119706064e+01,-9.570698284026492308e-02
1.745752000000000000e+09,-1.660626702131597909e+01,-9.592795322466018959e-02
1.752751000000000000e+09,-1.659663337987635856e+01,-9.614335491762880659e-02
1.759750000000000000e+09,-1.658727101110205737e+01,-9.635315972432023646e-02
1.766749000000000000e+09,-1.657817939929736895e+01,-9.655734008544400448e-02
1.773748000000000000e+09,-1.656935804871844908e+01,-9.675586908079961135e-02
1.780747000000000000e+09,-1.656080648344882178e+01,-9.694872043277266704e-02
1.787746000000000000e+09,-1.655252424728102056e+01,-9.713586850975361453e-02
1.794745000000000000e+09,-1.654451090360337773e+01,-9.731728832950178876e-02
1.801744000000000000e+09,-1.653676603529140010e+01,-9.749295556245650418e-02
1.808743000000000000e+09,-1.652928924460454851e+01,-9.766284653498311097e-02
1.815742000000000000e+09,-1.652208015308838540e+01,-9.782693823255250720e-02
1.822741000000000000e+09,-1.651513840148085421e+01,-9.798520830287484051e-02
1.829740000000000000e+09,-1.650846364962425028e+01,-9.813763505895743700e-02
1.836739000000000000e+09,-1.650205557638141940e+01,-9.828419748211499052e-02
1.843738000000000000e+09,-1.649591387955723576e+01,-9.842487522490568630e-02
1.850737000000000000e+09,-1.649003827582436443e+01,-9.855964861401828037e-02
1.857736000000000000e+09,-1.648442850065426768e+01,-9.868849865308503000e-02
1.864735000000000000e+09,-1.647908430825230042e+01,-9.881140702544427556e-02
1.871734000000000000e+09,-1.647400547149800332e+01,-9.892835609682974762e-02
1.878733000000000000e+09,-1.646919178188944244e+01,-9.903932891800555638e-02
1.885732000000000000e+09,-1.646464304949241253e+01,-9.914430922733809270e-02
1.892731000000000000e+09,-1.646035910289442583e+01,-9.924328145329229522e-02
1.899730000000000000e+09,-1.645633978916259110e+01,-9.933623071688210682e-02
1.906729000000000000e+09,-1.645258497380626750e+01,-9.942314283404998787e-02
1.913728000000000000e+09,-1.644909454074461408e+01,-9.950400431797122580e-02
1.920727000000000000e+09,-1.644586839227768138e+01,-9.957880238131636141e-02
1.927726000000000000e+09,-1.644290644906262600e+01,-9.964752493843057057e-02
1.934725000000000000e+09,-1.644020865009420262e+01,-9.971016060745420406e-02
1.941724000000000000e+09,-1.643777495268961175e+01,-9.976669871237697773e-02
1.948723000000000000e+09,-1.643560533247719135e+01,-9.981712928503894133e-02
1.955722000000000000e+09,-1.643369978339075743e+01,-9.986144306703853557e-02
1.962721000000000000e+09,-1.643205831766688618e+01,-9.989963151160710653e-02
1.969720000000000000e+09,-1.643068096584750393e+01,-9.993168678539381122e-02
1.976719000000000000e+09,-1.642956777678666569e+01,-9.995760177019197279e-02
1.983718000000000000e+09,-1.642871881766131281e+01,-9.997737006460294396e-02
1.990717000000000000e+09,-1.642813417398690845e+01,-9.999098598562634888e-02
1.997716000000000000e+09,-1.642781394963726171e+01,-9.999844457018530752e-02
2.004715000000000000e+09,-1.642775826686857243e+01,-9.999974157658741980e-02
2.011714000000000000e+09,-1.642796726634813709e+01,-9.999487348591470925e-02
2.018713000000000000e+09,-1.642844110718734996e+01,-9.998383750334477460e-02
2.025712000000000000e+09,-1.642917996697915228e+01,-9.996663155940732626e-02
2.032711000000000000e+09,-1.643018404183986192e+01,-9.994325431117280500e-02
2.039710000000000000e+09,-1.643145354645582046e+01,-9.991370514336112008e-02
2.046709000000000000e+09,-1.643298871413386664e+01,-9.987798416940250890e-02
2.053708000000000000e+09,-1.643478979685723829e+01,-9.983609223240494379e-02
2.060707000000000000e+09,-1.643685706534501278e+01,-9.978803090607384074e-02
2.067706000000000000e+09,-1.643919080911697606e+01,-9.973380249554866794e-02
2.074705000000000000e+09,-1.644179133656275482e+01,-9.967341003817060952e-02
2.081704000000000000e+09,-1.644465897501551410e+01,-9.960685730418765427e-02
2.088703000000000000e+09,-1.644779407083065692e+01,-9.953414879737976229e-02
2.095702000000000000e+09,-1.645119698946895426e+01,-9.945528975562069329e-02
2.102701000000000000e+09,-1.645486811558456708e+01,-9.937028615136581089e-02
2.109700000000000000e+09,-1.645880785311802086e+01,-9.927914469206759740e-02
2.116699000000000000e+09,-1.646301662539391231e+01,-9.918187282052112752e-02
2.123698000000000000e+09,-1.646749487522339450e+01,-9.907847871514328941e-02
2.130697000000000000e+09,-1.647224306501244939e+01,-9.896897129016042627e-02
2.137696000000000000e+09,-1.647726167687381604e+01,-9.885336019575709232e-02
2.144695000000000000e+09,-1.648255121274543811e+01,-9.873165581811665925e-02
2.151694000000000000e+09,-1.648811219451323495e+01,-9.860386927941638957e-02
2.158693000000000000e+09,-1.649394516413936884e+01,-9.847001243773287338e-02
2.165692000000000000e+09,-1.650005068379597617e+01,-9.833009788688348851e-02
2.172691000000000000e+09,-1.650642933600387963e+01,-9.818413895619201859e-02
2.179690000000000000e+09,-1.651308172377735772e+01,-9.803214971017563950e-02
2.186689000000000000e+09,-1.652000847077389167e+01,-9.787414494816901178e-02
